,GUID,SMALL_AREA,OBJECTID,NUTS2,NUTS2NAME,NUTS3,NUTS3NAME,COUNTY,COUNTYNAME,CSOED,OSIED,EDNAME,SA_PUB2011,GEOGID.x,Clusters
1107,4c07d11e-175d-851d-e053-ca3ca8c0ca7f,47178009,7589,IE05,Southern,IE053,South-West,CK,Cork County,18092,47178,Inishkenny,47178009,A047178009,3
1027,4c07d11e-170b-851d-e053-ca3ca8c0ca7f,48064009,7590,IE05,Southern,IE053,South-West,CC,Cork City,17064,48064,Tivoli A,48064009,A048064009,5
1085,4c07d11e-1745-851d-e053-ca3ca8c0ca7f,47298012,7591,IE05,Southern,IE053,South-West,CK,Cork County,18103,47298,St. Mary's (Part Rural),47298012,A047298012,4
1086,4c07d11e-1746-851d-e053-ca3ca8c0ca7f,47298008,7592,IE05,Southern,IE053,South-West,CK,Cork County,18103,47298,St. Mary's (Part Rural),47298008,A047298008,4
1094,4c07d11e-174e-851d-e053-ca3ca8c0ca7f,47277005,7593,IE05,Southern,IE053,South-West,CK,Cork County,18101,47277,Rathcooney (Part Rural),47277005,A047277005,3
1009,4c07d11e-16f9-851d-e053-ca3ca8c0ca7f,47246005,7596,IE05,Southern,IE053,South-West,CK,Cork County,18007,47246,Mallow South Urban,47246005,A047246005,4
1010,4c07d11e-16fa-851d-e053-ca3ca8c0ca7f,47246001,7597,IE05,Southern,IE053,South-West,CK,Cork County,18007,47246,Mallow South Urban,47246001,A047246001,5
1017,4c07d11e-1701-851d-e053-ca3ca8c0ca7f,47246008,7598,IE05,Southern,IE053,South-West,CK,Cork County,18007,47246,Mallow South Urban,47246008,A047246008,6
1028,4c07d11e-170c-851d-e053-ca3ca8c0ca7f,48061004,7599,IE05,Southern,IE053,South-West,CC,Cork City,17061,48061,The Glen A,48061004,A048061004,5
1101,4c07d11e-1755-851d-e053-ca3ca8c0ca7f,48039008,7605,IE05,Southern,IE053,South-West,CC,Cork City,17039,48039,Knocknaheeny,48039008,A048039008,6
1102,4c07d11e-1756-851d-e053-ca3ca8c0ca7f,48023007,7606,IE05,Southern,IE053,South-West,CC,Cork City,17023,48023,Fair Hill C,48023007,A048023007,6
1068,4c07d11e-1734-851d-e053-ca3ca8c0ca7f,47091003,7610,IE05,Southern,IE053,South-West,CK,Cork County,18227,47091,Churchtown,47091003,A047091003,5
1131,4c07d11e-177c-851d-e053-ca3ca8c0ca7f,48003002,7613,IE05,Southern,IE053,South-West,CC,Cork City,17003,48003,Ballinlough C,48003002,A048003002,5
988,4c07d11e-16e0-851d-e053-ca3ca8c0ca7f,48044002,7614,IE05,Southern,IE053,South-West,CC,Cork City,17044,48044,Mahon C,48044002,A048044002,5
1059,4c07d11e-172b-851d-e053-ca3ca8c0ca7f,47129004,7615,IE05,Southern,IE053,South-West,CK,Cork County,18229,47129,Doneraile,47129004,A047129004,5
1060,4c07d11e-172c-851d-e053-ca3ca8c0ca7f,47087001,7616,IE05,Southern,IE053,South-West,CK,Cork County,18128,47087,Castletownroche,47087001,A047087001,1
1067,4c07d11e-1733-851d-e053-ca3ca8c0ca7f,47091004,7617,IE05,Southern,IE053,South-West,CK,Cork County,18227,47091,Churchtown,47091004,A047091004,3
1076,4c07d11e-173c-851d-e053-ca3ca8c0ca7f,47060009,7618,IE05,Southern,IE053,South-West,CK,Cork County,18224,47060,Buttevant,47060009,A047060009,6
1108,4c07d11e-175e-851d-e053-ca3ca8c0ca7f,47027004,7619,IE05,Southern,IE053,South-West,CK,Cork County,18076,47027,Ballygarvan,47027004,A047027004,4
1077,4c07d11e-173d-851d-e053-ca3ca8c0ca7f,47090009,7620,IE05,Southern,IE053,South-West,CK,Cork County,18239,47090,Rathluirc,47090009,A047090009,5
1087,4c07d11e-1747-851d-e053-ca3ca8c0ca7f,47090006,7621,IE05,Southern,IE053,South-West,CK,Cork County,18239,47090,Rathluirc,47090006,A047090006,5
1088,4c07d11e-1748-851d-e053-ca3ca8c0ca7f,47090010,7622,IE05,Southern,IE053,South-West,CK,Cork County,18239,47090,Rathluirc,47090010,A047090010,7
1069,4c07d11e-1735-851d-e053-ca3ca8c0ca7f,47016005,7627,IE05,Southern,IE053,South-West,CK,Cork County,18075,47016,Ballincollig,47016005,A047016005,5
1070,4c07d11e-1736-851d-e053-ca3ca8c0ca7f,47250007,7628,IE05,Southern,IE053,South-West,CK,Cork County,18097,47250,Matehy,47250007,A047250007,2
1116,4c07d11e-1768-851d-e053-ca3ca8c0ca7f,47072017,7629,IE05,Southern,IE053,South-West,CK,Cork County,18082,47072,Carrigaline,47072017,A047072017,5
981,4c07d11e-16d9-851d-e053-ca3ca8c0ca7f,48050003,7632,IE05,Southern,IE053,South-West,CC,Cork City,17050,48050,Pouladuff B,48050003,A048050003,6
982,4c07d11e-16da-851d-e053-ca3ca8c0ca7f,48005001,7633,IE05,Southern,IE053,South-West,CC,Cork City,17005,48005,Ballyphehane B,48005001,A048005001,5
983,4c07d11e-16db-851d-e053-ca3ca8c0ca7f,47235027,7634,IE05,Southern,IE053,South-West,CK,Cork County,18096,47235,Lehenagh,47235027,A047235027,4
984,4c07d11e-16dc-851d-e053-ca3ca8c0ca7f,47235007,7635,IE05,Southern,IE053,South-West,CK,Cork County,18096,47235,Lehenagh,47235007,A047235007,5
985,4c07d11e-16dd-851d-e053-ca3ca8c0ca7f,47235021,7636,IE05,Southern,IE053,South-West,CK,Cork County,18096,47235,Lehenagh,47235021,A047235021,3
986,4c07d11e-16de-851d-e053-ca3ca8c0ca7f,48070005,7637,IE05,Southern,IE053,South-West,CC,Cork City,17070,48070,Tramore C,48070005,A048070005,6
1003,4c07d11e-16f3-851d-e053-ca3ca8c0ca7f,47132015,7641,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132015,A047132015,4
1004,4c07d11e-16f4-851d-e053-ca3ca8c0ca7f,47132019,7642,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132019,A047132019,4
993,4c07d11e-16e9-851d-e053-ca3ca8c0ca7f,48056002,7661,IE05,Southern,IE053,South-West,CC,Cork City,17051,48056,St. Patrick's A,48056002,A048056002,7
994,4c07d11e-16ea-851d-e053-ca3ca8c0ca7f,48026002,7662,IE05,Southern,IE053,South-West,CC,Cork City,17026,48026,Farranferris C,48026002,A048026002,6
995,4c07d11e-16eb-851d-e053-ca3ca8c0ca7f,48012001,7663,IE05,Southern,IE053,South-West,CC,Cork City,17012,48012,Blackpool B,48012001,A048012001,6
1011,4c07d11e-16fb-851d-e053-ca3ca8c0ca7f,47243015,7676,IE05,Southern,IE053,South-West,CK,Cork County,18005,47243,Macroom Urban,47243015,A047243015,4
1012,4c07d11e-16fc-851d-e053-ca3ca8c0ca7f,47243010,7677,IE05,Southern,IE053,South-West,CK,Cork County,18005,47243,Macroom Urban,47243010,A047243010,5
1132,4c07d11e-177d-851d-e053-ca3ca8c0ca7f,47179002,7693,IE05,Southern,IE053,South-West,CK,Cork County,18162,47179,Kanturk,47179002,A047179002,2
1133,4c07d11e-177e-851d-e053-ca3ca8c0ca7f,47179007,7694,IE05,Southern,IE053,South-West,CK,Cork County,18162,47179,Kanturk,47179007,A047179007,5
1025,4c07d11e-1709-851d-e053-ca3ca8c0ca7f,47132050,7695,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132050,A047132050,3
1106,4c07d11e-175a-851d-e053-ca3ca8c0ca7f,47277007,7696,IE05,Southern,IE053,South-West,CK,Cork County,18101,47277,Rathcooney (Part Rural),47277007,A047277007,3
1035,4c07d11e-1713-851d-e053-ca3ca8c0ca7f,47016043,7697,IE05,Southern,IE053,South-West,CK,Cork County,18075,47016,Ballincollig,47016043,A047016043,5
997,4c07d11e-16ed-851d-e053-ca3ca8c0ca7f,47324006,7698,IE05,Southern,IE053,South-West,CK,Cork County,18006,47324,Mallow North Urban,47324006,A047324006,4
998,4c07d11e-16ee-851d-e053-ca3ca8c0ca7f,47246002,7699,IE05,Southern,IE053,South-West,CK,Cork County,18007,47246,Mallow South Urban,47246002,A047246002,5
989,4c07d11e-16e3-851d-e053-ca3ca8c0ca7f,47140007,7702,IE05,Southern,IE053,South-West,CK,Cork County,18230,47140,Dromore,47140007,A047140007,3
990,4c07d11e-16e4-851d-e053-ca3ca8c0ca7f,047245004/02,7703,IE05,Southern,IE053,South-West,CK,Cork County,18235,47245,Mallow Rural,47245004,A047245004,6
1083,4c07d11e-1743-851d-e053-ca3ca8c0ca7f,48023010,7704,IE05,Southern,IE053,South-West,CC,Cork City,17023,48023,Fair Hill C,48023010,A048023010,3
1084,4c07d11e-1744-851d-e053-ca3ca8c0ca7f,48019001,7705,IE05,Southern,IE053,South-West,CC,Cork City,17019,48019,Commons,48019001,A048019001,5
1073,4c07d11e-1739-851d-e053-ca3ca8c0ca7f,48043017,7716,IE05,Southern,IE053,South-West,CC,Cork City,17043,48043,Mahon B,48043017,A048043017,6
1074,4c07d11e-173a-851d-e053-ca3ca8c0ca7f,48042012,7717,IE05,Southern,IE053,South-West,CC,Cork City,17042,48042,Mahon A,48042012,A048042012,6
1075,4c07d11e-173b-851d-e053-ca3ca8c0ca7f,48043011,7718,IE05,Southern,IE053,South-West,CC,Cork City,17043,48043,Mahon B,48043011,A048043011,6
1005,4c07d11e-16f5-851d-e053-ca3ca8c0ca7f,47132006,7740,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132006,A047132006,5
1013,4c07d11e-16fd-851d-e053-ca3ca8c0ca7f,47132079,7741,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132079,A047132079,4
1021,4c07d11e-1705-851d-e053-ca3ca8c0ca7f,47243006,7742,IE05,Southern,IE053,South-West,CK,Cork County,18005,47243,Macroom Urban,47243006,A047243006,5
1014,4c07d11e-16fe-851d-e053-ca3ca8c0ca7f,47132074,7743,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132074,A047132074,4
1026,4c07d11e-170a-851d-e053-ca3ca8c0ca7f,47132055,7744,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132055,A047132055,4
1034,4c07d11e-1712-851d-e053-ca3ca8c0ca7f,47132051,7745,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132051,A047132051,7
1118,4c07d11e-176a-851d-e053-ca3ca8c0ca7f,48014002,7746,IE05,Southern,IE053,South-West,CC,Cork City,17014,48014,Centre A,48014002,A048014002,7
1044,4c07d11e-171c-851d-e053-ca3ca8c0ca7f,47016045,7747,IE05,Southern,IE053,South-West,CK,Cork County,18075,47016,Ballincollig,47016045,A047016045,3
1130,4c07d11e-177b-851d-e053-ca3ca8c0ca7f,48013003,7748,IE05,Southern,IE053,South-West,CC,Cork City,17013,48013,Browningstown,48013003,A048013003,2
1045,4c07d11e-171d-851d-e053-ca3ca8c0ca7f,47016056,7749,IE05,Southern,IE053,South-West,CK,Cork County,18075,47016,Ballincollig,47016056,A047016056,5
1053,4c07d11e-1725-851d-e053-ca3ca8c0ca7f,47016039,7750,IE05,Southern,IE053,South-West,CK,Cork County,18075,47016,Ballincollig,47016039,A047016039,3
1023,4c07d11e-1707-851d-e053-ca3ca8c0ca7f,47132054,7751,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132054,A047132054,4
1024,4c07d11e-1708-851d-e053-ca3ca8c0ca7f,47132053,7752,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132053,A047132053,5
1109,4c07d11e-175f-851d-e053-ca3ca8c0ca7f,47054020,7753,IE05,Southern,IE053,South-West,CK,Cork County,18080,47054,Blarney,47054020,A047054020,5
1110,4c07d11e-1760-851d-e053-ca3ca8c0ca7f,47298015,7754,IE05,Southern,IE053,South-West,CK,Cork County,18103,47298,St. Mary's (Part Rural),47298015,A047298015,6
1134,4c07d11e-177f-851d-e053-ca3ca8c0ca7f,47170005,7755,IE05,Southern,IE053,South-West,CK,Cork County,18161,47170,Greenane,47170005,A047170005,3
1114,4c07d11e-1764-851d-e053-ca3ca8c0ca7f,47064006,7756,IE05,Southern,IE053,South-West,CK,Cork County,18081,47064,Caherlag,47064006,A047064006,4
1115,4c07d11e-1765-851d-e053-ca3ca8c0ca7f,47064007,7757,IE05,Southern,IE053,South-West,CK,Cork County,18081,47064,Caherlag,47064007,A047064007,6
999,4c07d11e-16ef-851d-e053-ca3ca8c0ca7f,47296003,7758,IE05,Southern,IE053,South-West,CK,Cork County,18218,47296,An Sliabh Riabhach,47296003,A047296003,5
1000,4c07d11e-16f0-851d-e053-ca3ca8c0ca7f,47243011,7759,IE05,Southern,IE053,South-West,CK,Cork County,18005,47243,Macroom Urban,47243011,A047243011,5
1001,4c07d11e-16f1-851d-e053-ca3ca8c0ca7f,47243008,7760,IE05,Southern,IE053,South-West,CK,Cork County,18005,47243,Macroom Urban,47243008,A047243008,4
1002,4c07d11e-16f2-851d-e053-ca3ca8c0ca7f,47243012,7761,IE05,Southern,IE053,South-West,CK,Cork County,18005,47243,Macroom Urban,47243012,A047243012,5
1022,4c07d11e-1706-851d-e053-ca3ca8c0ca7f,047243002/047243004,7777,IE05,Southern,IE053,South-West,CK,Cork County,18005,47243,Macroom Urban,047243002/047243004,A047243002/047243004,6
987,4c07d11e-16df-851d-e053-ca3ca8c0ca7f,48003004,7782,IE05,Southern,IE053,South-West,CC,Cork City,17003,48003,Ballinlough C,48003004,A048003004,5
606,4c07d11e-0288-851d-e053-ca3ca8c0ca7f,47096019,7795,IE05,Southern,IE053,South-West,CK,Cork County,18001,47096,Clonakilty Urban,47096019,A047096019,5
1031,4c07d11e-170f-851d-e053-ca3ca8c0ca7f,47136004,7796,IE05,Southern,IE053,South-West,CK,Cork County,18271,47136,Drishane,47136004,A047136004,5
1111,4c07d11e-1761-851d-e053-ca3ca8c0ca7f,47320002,7797,IE05,Southern,IE053,South-West,CK,Cork County,18104,47320,Whitechurch,47320002,A047320002,3
1112,4c07d11e-1762-851d-e053-ca3ca8c0ca7f,48023004,7798,IE05,Southern,IE053,South-West,CC,Cork City,17023,48023,Fair Hill C,48023004,A048023004,2
1113,4c07d11e-1763-851d-e053-ca3ca8c0ca7f,48070009,7799,IE05,Southern,IE053,South-West,CC,Cork City,17070,48070,Tramore C,48070009,A048070009,5
1119,4c07d11e-176b-851d-e053-ca3ca8c0ca7f,48002005,7800,IE05,Southern,IE053,South-West,CC,Cork City,17002,48002,Ballinlough B,48002005,A048002005,5
1120,4c07d11e-176c-851d-e053-ca3ca8c0ca7f,48043001,7801,IE05,Southern,IE053,South-West,CC,Cork City,17043,48043,Mahon B,48043001,A048043001,5
1056,4c07d11e-1728-851d-e053-ca3ca8c0ca7f,48043010,7802,IE05,Southern,IE053,South-West,CC,Cork City,17043,48043,Mahon B,48043010,A048043010,6
1065,4c07d11e-1731-851d-e053-ca3ca8c0ca7f,48042018,7803,IE05,Southern,IE053,South-West,CC,Cork City,17042,48042,Mahon A,48042018,A048042018,4
619,4c07d11e-02f0-851d-e053-ca3ca8c0ca7f,47300004,7805,IE05,Southern,IE053,South-West,CK,Cork County,18030,47300,Teadies,47300004,A047300004,5
1054,4c07d11e-1726-851d-e053-ca3ca8c0ca7f,47016012,7807,IE05,Southern,IE053,South-West,CK,Cork County,18075,47016,Ballincollig,47016012,A047016012,2
1055,4c07d11e-1727-851d-e053-ca3ca8c0ca7f,47016014,7808,IE05,Southern,IE053,South-West,CK,Cork County,18075,47016,Ballincollig,47016014,A047016014,4
2186,4c0c4f74-a520-1e8d-e053-ca3ca8c007e6,48007001,7809,IE05,Southern,IE053,South-West,CC,Cork City,17007,48007,Bishopstown B,48007001,A048007001,4
1063,4c07d11e-172f-851d-e053-ca3ca8c0ca7f,48008014,7810,IE05,Southern,IE053,South-West,CC,Cork City,17008,48008,Bishopstown C,48008014,A048008014,5
607,4c07d11e-0289-851d-e053-ca3ca8c0ca7f,47096018,7846,IE05,Southern,IE053,South-West,CK,Cork County,18001,47096,Clonakilty Urban,47096018,A047096018,6
608,4c07d11e-028a-851d-e053-ca3ca8c0ca7f,47096008,7847,IE05,Southern,IE053,South-West,CK,Cork County,18001,47096,Clonakilty Urban,47096008,A047096008,5
609,4c07d11e-028b-851d-e053-ca3ca8c0ca7f,47096003,7848,IE05,Southern,IE053,South-West,CK,Cork County,18001,47096,Clonakilty Urban,47096003,A047096003,4
610,4c07d11e-028c-851d-e053-ca3ca8c0ca7f,47096012,7849,IE05,Southern,IE053,South-West,CK,Cork County,18001,47096,Clonakilty Urban,47096012,A047096012,5
611,4c07d11e-028d-851d-e053-ca3ca8c0ca7f,47096016,7850,IE05,Southern,IE053,South-West,CK,Cork County,18001,47096,Clonakilty Urban,47096016,A047096016,5
1046,4c07d11e-171e-851d-e053-ca3ca8c0ca7f,48048004,7851,IE05,Southern,IE053,South-West,CC,Cork City,17048,48048,Montenotte B,48048004,A048048004,5
1047,4c07d11e-171f-851d-e053-ca3ca8c0ca7f,47277019,7852,IE05,Southern,IE053,South-West,CK,Cork County,18101,47277,Rathcooney (Part Rural),47277019,A047277019,6
1057,4c07d11e-1729-851d-e053-ca3ca8c0ca7f,48042006,7853,IE05,Southern,IE053,South-West,CC,Cork City,17042,48042,Mahon A,48042006,A048042006,5
1105,4c07d11e-1759-851d-e053-ca3ca8c0ca7f,47277024,7854,IE05,Southern,IE053,South-West,CK,Cork County,18101,47277,Rathcooney (Part Rural),47277024,A047277024,2
1066,4c07d11e-1732-851d-e053-ca3ca8c0ca7f,48043018,7855,IE05,Southern,IE053,South-West,CC,Cork City,17043,48043,Mahon B,48043018,A048043018,3
996,4c07d11e-16ec-851d-e053-ca3ca8c0ca7f,47245009,7856,IE05,Southern,IE053,South-West,CK,Cork County,18235,47245,Mallow Rural,47245009,A047245009,3
675,4c07d11e-0402-851d-e053-ca3ca8c0ca7f,47105002,7885,IE05,Southern,IE053,South-West,CK,Cork County,18252,47105,Cloyne,47105002,A047105002,3
676,4c07d11e-040a-851d-e053-ca3ca8c0ca7f,47105006,7886,IE05,Southern,IE053,South-West,CK,Cork County,18252,47105,Cloyne,47105006,A047105006,6
677,4c07d11e-040b-851d-e053-ca3ca8c0ca7f,47023006,7887,IE05,Southern,IE053,South-West,CK,Cork County,18247,47023,Ballycottin,47023006,A047023006,2
678,4c07d11e-040c-851d-e053-ca3ca8c0ca7f,47023005,7888,IE05,Southern,IE053,South-West,CK,Cork County,18247,47023,Ballycottin,47023005,A047023005,2
679,4c07d11e-040d-851d-e053-ca3ca8c0ca7f,47023001,7889,IE05,Southern,IE053,South-West,CK,Cork County,18247,47023,Ballycottin,47023001,A047023001,5
680,4c07d11e-040e-851d-e053-ca3ca8c0ca7f,47173006,7890,IE05,Southern,IE053,South-West,CK,Cork County,18257,47173,Ightermurragh,47173006,A047173006,3
681,4c07d11e-0418-851d-e053-ca3ca8c0ca7f,47202001,7891,IE05,Southern,IE053,South-West,CK,Cork County,18323,47202,Killeagh,47202001,A047202001,3
654,4c07d11e-03b5-851d-e053-ca3ca8c0ca7f,47159003,7922,IE05,Southern,IE053,South-West,CK,Cork County,18133,47159,Glanworth West,47159003,A047159003,5
682,4c07d11e-0419-851d-e053-ca3ca8c0ca7f,47278005,7940,IE05,Southern,IE053,South-West,CK,Cork County,18143,47278,Rathcormack,47278005,A047278005,5
683,4c07d11e-041a-851d-e053-ca3ca8c0ca7f,47323033,7941,IE05,Southern,IE053,South-West,CK,Cork County,18010,47323,Youghal Urban,47323033,A047323033,5
684,4c07d11e-0422-851d-e053-ca3ca8c0ca7f,47323002,7942,IE05,Southern,IE053,South-West,CK,Cork County,18010,47323,Youghal Urban,47323002,A047323002,5
685,4c07d11e-0423-851d-e053-ca3ca8c0ca7f,47323014,7943,IE05,Southern,IE053,South-West,CK,Cork County,18010,47323,Youghal Urban,47323014,A047323014,2
657,4c07d11e-03c1-851d-e053-ca3ca8c0ca7f,47258010,7982,IE05,Southern,IE053,South-West,CK,Cork County,18284,47258,Mitchelstown,47258010,A047258010,5
658,4c07d11e-03c2-851d-e053-ca3ca8c0ca7f,47258022,7983,IE05,Southern,IE053,South-West,CK,Cork County,18284,47258,Mitchelstown,47258022,A047258022,6
686,4c07d11e-0424-851d-e053-ca3ca8c0ca7f,47322002,7988,IE05,Southern,IE053,South-West,CK,Cork County,18325,47322,Youghal Rural,47322002,A047322002,3
687,4c07d11e-0425-851d-e053-ca3ca8c0ca7f,47323032,7989,IE05,Southern,IE053,South-West,CK,Cork County,18010,47323,Youghal Urban,47323032,A047323032,2
688,4c07d11e-042f-851d-e053-ca3ca8c0ca7f,47323006,7990,IE05,Southern,IE053,South-West,CK,Cork County,18010,47323,Youghal Urban,47323006,A047323006,5
638,4c07d11e-039f-851d-e053-ca3ca8c0ca7f,47271016,7999,IE05,Southern,IE053,South-West,CK,Cork County,18099,47271,Monkstown Urban,47271016,A047271016,2
639,4c07d11e-03a0-851d-e053-ca3ca8c0ca7f,47107023,8000,IE05,Southern,IE053,South-West,CK,Cork County,18002,47107,Cobh Urban,47107023,A047107023,4
801,4c07d11e-0937-851d-e053-ca3ca8c0ca7f,47320006,6001,IE05,Southern,IE053,South-West,CK,Cork County,18104,47320,Whitechurch,47320006,A047320006,2
802,4c07d11e-0938-851d-e053-ca3ca8c0ca7f,47320007,6002,IE05,Southern,IE053,South-West,CK,Cork County,18104,47320,Whitechurch,47320007,A047320007,2
803,4c07d11e-0939-851d-e053-ca3ca8c0ca7f,48043004,6003,IE05,Southern,IE053,South-West,CC,Cork City,17043,48043,Mahon B,48043004,A048043004,5
804,4c07d11e-093a-851d-e053-ca3ca8c0ca7f,48065001,6004,IE05,Southern,IE053,South-West,CC,Cork City,17065,48065,Tivoli B,48065001,A048065001,7
805,4c07d11e-093b-851d-e053-ca3ca8c0ca7f,48019004,6005,IE05,Southern,IE053,South-West,CC,Cork City,17019,48019,Commons,48019004,A048019004,5
806,4c07d11e-093c-851d-e053-ca3ca8c0ca7f,47298011,6006,IE05,Southern,IE053,South-West,CK,Cork County,18103,47298,St. Mary's (Part Rural),47298011,A047298011,2
807,4c07d11e-093d-851d-e053-ca3ca8c0ca7f,47277002,6007,IE05,Southern,IE053,South-West,CK,Cork County,18101,47277,Rathcooney (Part Rural),47277002,A047277002,6
808,4c07d11e-093e-851d-e053-ca3ca8c0ca7f,047064014/047064016,6008,IE05,Southern,IE053,South-West,CK,Cork County,18081,47064,Caherlag,047064014/047064016,A047064014/047064016,3
809,4c07d11e-093f-851d-e053-ca3ca8c0ca7f,47277006,6009,IE05,Southern,IE053,South-West,CK,Cork County,18101,47277,Rathcooney (Part Rural),47277006,A047277006,4
810,4c07d11e-0940-851d-e053-ca3ca8c0ca7f,47279016,6010,IE05,Southern,IE053,South-West,CK,Cork County,18102,47279,Riverstown,47279016,A047279016,4
811,4c07d11e-0941-851d-e053-ca3ca8c0ca7f,47140003,6011,IE05,Southern,IE053,South-West,CK,Cork County,18230,47140,Dromore,47140003,A047140003,3
812,4c07d11e-0942-851d-e053-ca3ca8c0ca7f,47054002,6012,IE05,Southern,IE053,South-West,CK,Cork County,18080,47054,Blarney,47054002,A047054002,3
813,4c07d11e-0943-851d-e053-ca3ca8c0ca7f,47054001,6013,IE05,Southern,IE053,South-West,CK,Cork County,18080,47054,Blarney,47054001,A047054001,1
736,4c07d11e-05ae-851d-e053-ca3ca8c0ca7f,47057001,6042,IE05,Southern,IE053,South-West,CK,Cork County,18288,47057,Bredagh,47057001,A047057001,1
737,4c07d11e-05af-851d-e053-ca3ca8c0ca7f,47057003,6043,IE05,Southern,IE053,South-West,CK,Cork County,18288,47057,Bredagh,47057003,A047057003,5
738,4c07d11e-05b0-851d-e053-ca3ca8c0ca7f,47282001,6044,IE05,Southern,IE053,South-West,CK,Cork County,18071,47282,Rosscarbery,47282001,A047282001,2
739,4c07d11e-05b1-851d-e053-ca3ca8c0ca7f,47282002,6045,IE05,Southern,IE053,South-West,CK,Cork County,18071,47282,Rosscarbery,47282002,A047282002,2
740,4c07d11e-05b2-851d-e053-ca3ca8c0ca7f,47011002,6046,IE05,Southern,IE053,South-West,CK,Cork County,18055,47011,Ardfield,47011002,A047011002,2
741,4c07d11e-05b3-851d-e053-ca3ca8c0ca7f,47095003,6047,IE05,Southern,IE053,South-West,CK,Cork County,18060,47095,Clonakilty Rural,47095003,A047095003,3
742,4c07d11e-05b4-851d-e053-ca3ca8c0ca7f,47096009,6048,IE05,Southern,IE053,South-West,CK,Cork County,18001,47096,Clonakilty Urban,47096009,A047096009,4
743,4c07d11e-05b5-851d-e053-ca3ca8c0ca7f,47095005,6049,IE05,Southern,IE053,South-West,CK,Cork County,18060,47095,Clonakilty Rural,47095005,A047095005,2
744,4c07d11e-05b6-851d-e053-ca3ca8c0ca7f,47095004,6050,IE05,Southern,IE053,South-West,CK,Cork County,18060,47095,Clonakilty Rural,47095004,A047095004,4
745,4c07d11e-05b7-851d-e053-ca3ca8c0ca7f,47017003,6051,IE05,Southern,IE053,South-West,CK,Cork County,18106,47017,Ballingurteen,47017003,A047017003,2
746,4c07d11e-05b8-851d-e053-ca3ca8c0ca7f,47117005,6052,IE05,Southern,IE053,South-West,CK,Cork County,18062,47117,Courtmacsherry,47117005,A047117005,5
